language_prediction,language_prediction_en,language_prediction_mixed,language_prediction_other,language_prediction_punc,language_prediction_sw,letterCase,nextEnScore,nextMixedScore,nextOtherScore,nextSwScore,prevEnScore,prevMixedScore,prevOtherScore,prevSwScore,swRegex,text
en,0.999324088,5.50E-07,1.86E-04,2.20E-05,4.68E-04,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.994927514,6.40E-05,0.001691797,0.003316663,1,#to#
en,0.999923857,2.74E-06,2.19E-05,1.70E-05,3.45E-05,lower,0.997853237,2.44E-05,6.51E-04,0.001471208,0.998195146,2.47E-06,2.57E-04,0.001545838,0,#the#
en,0.998617616,5.63E-06,3.28E-04,3.08E-05,0.001017482,capital,0.989657869,5.24E-05,3.87E-05,0.010251015,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#cabinet#
en,0.964795366,6.44E-05,3.19E-05,3.87E-05,0.03506958,capital,2.69E-04,1.52E-05,3.35E-04,0.999381211,0.997853237,2.44E-05,6.51E-04,0.001471208,0,#francis#
sw,0.027948404,1.25E-06,2.22E-04,4.49E-05,0.971783884,capital,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.989657869,5.24E-05,3.87E-05,0.010251015,1,#kimemia#
en,0.997801849,1.09E-05,2.65E-05,1.63E-05,0.002144564,lower,0.997853237,2.44E-05,6.51E-04,0.001471208,2.69E-04,1.52E-05,3.35E-04,0.999381211,0,#the#
en,0.998649984,5.56E-06,3.29E-04,3.09E-05,9.85E-04,capital,0.998341972,0.001282607,1.10E-05,3.64E-04,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#cabinet#
en,0.999548704,2.69E-04,9.98E-06,1.56E-04,1.62E-05,capital,0.997362971,3.49E-05,1.12E-04,0.002490415,0.997853237,2.44E-05,6.51E-04,0.001471208,0,#office#
en,0.999365876,1.35E-05,8.68E-05,2.46E-05,5.09E-04,lower,0.993024061,3.35E-05,0.004661285,0.002281128,0.998341972,0.001282607,1.10E-05,3.64E-04,0,#is#
en,0.995938683,1.38E-05,0.003972067,4.13E-06,7.13E-05,lower,0.998170813,5.23E-05,1.85E-05,0.001758345,0.997362971,3.49E-05,1.12E-04,0.002490415,0,#charged#
en,0.999637779,2.29E-05,1.52E-05,1.61E-05,3.08E-04,lower,0.997240561,4.71E-05,9.20E-05,0.002620332,0.993024061,3.35E-05,0.004661285,0.002281128,0,#with#
en,0.998779561,1.96E-05,7.96E-05,5.55E-07,0.001120704,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.998170813,5.23E-05,1.85E-05,0.001758345,0,#organising#
en,0.999923634,2.74E-06,2.18E-05,1.70E-05,3.48E-05,lower,0.997577989,8.07E-05,5.16E-05,0.002289707,0.997240561,4.71E-05,9.20E-05,0.002620332,0,#the#
en,0.999786367,2.60E-05,5.00E-05,1.13E-05,1.26E-04,lower,0.998381812,3.70E-05,4.31E-05,0.00153803,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#affairs#
en,0.99918883,1.34E-05,3.49E-05,4.32E-05,7.20E-04,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.997577989,8.07E-05,5.16E-05,0.002289707,0,#of#
en,0.999923867,2.74E-06,2.19E-05,1.70E-05,3.45E-05,lower,0.997853237,2.44E-05,6.51E-04,0.001471208,0.998381812,3.70E-05,4.31E-05,0.00153803,0,#the#
en,0.9986503,5.55E-06,3.28E-04,3.08E-05,9.85E-04,capital,0.998940748,4.85E-04,5.86E-05,5.16E-04,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#cabinet#
en,0.999534505,2.00E-04,7.18E-05,2.89E-05,1.64E-04,lower,0.996379585,1.28E-04,2.14E-04,0.003277903,0.997853237,2.44E-05,6.51E-04,0.001471208,0,#such#
en,0.999101842,4.81E-05,1.62E-04,4.33E-05,6.45E-04,lower,0.993556138,4.41E-05,9.27E-04,0.005472361,0.998940748,4.85E-04,5.86E-05,5.16E-04,0,#as#
en,0.999459145,1.35E-05,4.51E-04,2.10E-06,7.40E-05,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.996379585,1.28E-04,2.14E-04,0.003277903,0,#meetings#
en,0.999787987,5.83E-06,2.60E-05,1.66E-05,1.64E-04,lower,0.500257383,8.41E-06,0.021613383,0.478120823,0.993556138,4.41E-05,9.27E-04,0.005472361,0,#the#
en,0.905940316,1.56E-06,0.006493201,1.66E-06,0.087563257,lower,0.996332695,1.03E-04,6.12E-05,0.003502721,0.999929891,7.13E-06,2.66E-05,3.64E-05,1,#agenda#
en,0.996335037,8.28E-05,7.31E-05,1.51E-05,0.003494031,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.500257383,8.41E-06,0.021613383,0.478120823,0,#and#
en,0.999923753,2.74E-06,2.18E-05,1.70E-05,3.47E-05,lower,0.999585795,2.03E-04,1.45E-04,6.58E-05,0.996332695,1.03E-04,6.12E-05,0.003502721,0,#the#
en,0.999753424,4.74E-05,1.93E-04,9.53E-08,6.04E-06,lower,0.998381812,3.70E-05,4.31E-05,0.00153803,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#implementation#
en,0.999186912,1.34E-05,3.50E-05,4.32E-05,7.21E-04,lower,0.995866024,3.78E-05,2.98E-04,0.003797879,0.999585795,2.03E-04,1.45E-04,6.58E-05,0,#of#
en,0.999395511,1.63E-05,1.66E-04,1.61E-05,4.06E-04,lower,0.960975136,3.38E-05,1.72E-04,0.038818763,0.998381812,3.70E-05,4.31E-05,0.00153803,0,#its#
en,0.999475659,1.63E-05,1.01E-04,6.06E-06,4.01E-04,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.995866024,3.78E-05,2.98E-04,0.003797879,0,#projects#
punc,4.99E-04,5.80E-06,2.16E-05,0.999471773,1.33E-06,numsym,0.99689961,7.68E-05,3.33E-04,0.002690793,0.960975136,3.38E-05,1.72E-04,0.038818763,0,#.#
en,0.998529185,6.67E-05,2.67E-04,7.30E-05,0.001064673,initcap,0.979959777,8.84E-04,1.77E-05,0.019138461,0,0,0,0,0,#its#
en,0.999648761,1.83E-04,2.17E-05,8.05E-06,1.38E-04,lower,0.954215146,2.06E-04,0.001652645,0.043925912,0.99689961,7.68E-05,3.33E-04,0.002690793,0,#primary#
en,0.996110836,4.32E-05,9.72E-04,1.27E-06,0.002872568,lower,0.997362971,3.49E-05,1.12E-04,0.002490415,0.979959777,8.84E-04,1.77E-05,0.019138461,1,#mandate#
en,0.999263014,1.42E-05,8.58E-05,2.45E-05,6.13E-04,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.954215146,2.06E-04,0.001652645,0.043925912,0,#is#
en,0.999324495,5.48E-07,1.83E-04,2.21E-05,4.70E-04,lower,0.999062403,1.20E-04,1.85E-04,6.33E-04,0.997362971,3.49E-05,1.12E-04,0.002490415,1,#to#
en,0.999432525,4.87E-05,1.57E-04,7.76E-07,3.61E-04,lower,0.996332695,1.03E-04,6.12E-05,0.003502721,0.998195146,2.47E-06,2.57E-04,0.001545838,0,#organise#
en,0.999193362,4.69E-05,5.60E-05,1.54E-05,6.88E-04,lower,0.917434231,0.002913147,1.03E-04,0.079549792,0.999062403,1.20E-04,1.85E-04,6.33E-04,0,#and#
en,0.99758924,8.15E-04,9.37E-05,6.79E-07,0.001501886,lower,0.999661388,5.64E-05,2.80E-04,2.35E-06,0.996332695,1.03E-04,6.12E-05,0.003502721,0,#coordinate#
en,0.999616145,1.48E-05,3.36E-04,3.12E-05,1.41E-06,capital,0.996246414,3.72E-05,1.12E-05,0.003705156,0.917434231,0.002913147,1.03E-04,0.079549792,0,#government#
en,0.999539787,1.49E-05,8.14E-06,1.58E-06,4.36E-04,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.999661388,5.64E-05,2.80E-04,2.35E-06,0,#business#
punc,1.44E-04,1.01E-05,2.18E-05,0.999819412,4.48E-06,numsym,0.594711074,1.66E-04,2.97E-04,0.404826479,0.996246414,3.72E-05,1.12E-05,0.003705156,0,#.#
sw,0.244163217,3.66E-04,2.38E-04,3.05E-04,0.754927546,initcap,2.69E-04,1.52E-05,3.35E-04,0.999381211,0,0,0,0,0,#mr#
sw,0.005348421,2.15E-06,2.39E-04,4.40E-05,0.994366144,capital,0.999467581,1.36E-05,7.59E-05,4.43E-04,0.594711074,1.66E-04,2.97E-04,0.404826479,1,#kimemia#
en,0.990729395,1.97E-05,9.46E-05,1.51E-05,0.009141249,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,2.69E-04,1.52E-05,3.35E-04,0.999381211,0,#told#
en,0.999924107,2.73E-06,2.18E-05,1.70E-05,3.43E-05,lower,0.998578074,9.11E-05,3.92E-04,9.39E-04,0.999467581,1.36E-05,7.59E-05,4.43E-04,0,#the#
en,0.998654501,1.81E-05,2.09E-04,6.67E-05,0.001051443,capital,0.996080107,0.001126809,0.001431949,0.001361135,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#sunday#
en,0.998858522,1.58E-04,8.78E-04,3.07E-05,7.42E-05,capital,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.998578074,9.11E-05,3.92E-04,9.39E-04,0,#nation#
en,0.999923884,2.74E-06,2.21E-05,1.70E-05,3.43E-05,lower,0.999635867,6.50E-05,1.46E-05,2.85E-04,0.996080107,0.001126809,0.001431949,0.001361135,0,#the#
en,0.999892508,3.28E-05,1.42E-05,1.33E-06,5.92E-05,lower,0.997362971,3.49E-05,1.12E-04,0.002490415,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#allocation#
en,0.999363451,1.33E-05,8.38E-05,2.45E-05,5.15E-04,lower,0.998059482,7.87E-05,1.30E-04,0.001731963,0.999635867,6.50E-05,1.46E-05,2.85E-04,0,#is#
en,0.99986688,2.05E-05,7.96E-05,2.62E-06,3.04E-05,lower,0.999702631,5.98E-05,9.41E-06,2.28E-04,0.997362971,3.49E-05,1.12E-04,0.002490415,0,#necessary#
en,0.9999472,2.08E-05,9.74E-06,2.76E-06,1.95E-05,lower,0.963780429,2.09E-04,1.14E-04,0.035896495,0.998059482,7.87E-05,1.30E-04,0.001731963,0,#because#
en,0.992736488,4.36E-05,1.12E-04,1.28E-05,0.007094686,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.999702631,5.98E-05,9.41E-06,2.28E-04,0,#under#
en,0.999918273,2.88E-06,2.20E-05,1.70E-05,3.98E-05,lower,0.996138672,0.002940169,3.14E-04,6.07E-04,0.963780429,2.09E-04,1.14E-04,0.035896495,0,#the#
en,0.999428254,4.56E-04,8.16E-05,6.84E-06,2.72E-05,capital,0.997545676,2.73E-05,0.001543493,8.84E-04,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#presidential#
en,0.998632787,5.19E-06,0.001147712,3.41E-05,1.80E-04,capital,0.996159567,2.38E-04,1.47E-04,0.003456022,0.996138672,0.002940169,3.14E-04,6.07E-04,0,#retirement#
en,0.999772588,3.95E-05,1.26E-04,4.30E-05,1.86E-05,capital,0.996781442,2.04E-04,3.95E-04,0.002619676,0.997545676,2.73E-05,0.001543493,8.84E-04,0,#benefits#
en,0.998810218,5.24E-05,2.67E-04,5.03E-04,3.67E-04,capital,0.996780898,0.001716901,1.25E-04,0.001377109,0.996159567,2.38E-04,1.47E-04,0.003456022,0,#act#
en,0.998538055,8.60E-04,6.73E-05,3.09E-05,5.04E-04,capital,0.178019356,1.41E-05,2.35E-04,0.821731895,0.996781442,2.04E-04,3.95E-04,0.002619676,0,#president#
en,0.960717318,1.60E-06,1.60E-04,5.77E-05,0.039063541,capital,0.992963369,2.91E-05,7.32E-05,0.006934358,0.996780898,0.001716901,1.25E-04,0.001377109,1,#kibaki#
en,0.988792236,4.91E-05,9.72E-05,2.16E-06,0.011059349,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.178019356,1.41E-05,2.35E-04,0.821731895,0,#assented#
en,0.999313695,5.53E-07,1.84E-04,2.21E-05,4.80E-04,lower,0.997748018,3.42E-06,3.68E-04,0.001880943,0.992963369,2.91E-05,7.32E-05,0.006934358,1,#to#
en,0.999573145,8.67E-07,2.54E-04,1.89E-06,1.70E-04,lower,0.955682939,1.62E-05,7.90E-05,0.044221869,0.998195146,2.47E-06,2.57E-04,0.001545838,1,#before#
en,0.992092666,4.32E-06,6.45E-05,2.49E-05,0.00781356,lower,0.99820467,1.46E-05,4.36E-04,0.001345138,0.997748018,3.42E-06,3.68E-04,0.001880943,0,#his#
en,0.999358106,4.40E-06,3.71E-04,2.46E-06,2.64E-04,lower,0.976217101,2.31E-06,4.32E-04,0.02334815,0.955682939,1.62E-05,7.90E-05,0.044221869,0,#retirement#
en,0.994259064,4.79E-07,3.25E-04,2.04E-05,0.005395248,lower,0.997362971,3.49E-05,1.12E-04,0.002490415,0.99820467,1.46E-05,4.36E-04,0.001345138,1,#he#
en,0.999313711,1.37E-05,8.45E-05,2.45E-05,5.64E-04,lower,0.998245512,0.00148135,1.59E-05,2.57E-04,0.976217101,2.31E-06,4.32E-04,0.02334815,0,#is#
en,0.99909576,8.35E-04,2.54E-05,5.17E-06,3.91E-05,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.997362971,3.49E-05,1.12E-04,0.002490415,0,#supposed#
en,0.999325514,5.49E-07,1.84E-04,2.21E-05,4.68E-04,lower,0.998048943,5.16E-06,1.09E-04,0.001837191,0.998245512,0.00148135,1.59E-05,2.57E-04,1,#to#
en,0.999361703,1.18E-06,8.44E-05,6.91E-06,5.46E-04,lower,0.986666316,1.01E-04,1.22E-04,0.013110452,0.998195146,2.47E-06,2.57E-04,0.001545838,1,#have#
en,0.997496073,3.86E-05,1.13E-04,3.67E-05,0.002316085,lower,0.99875514,6.87E-04,3.09E-06,5.55E-04,0.998048943,5.16E-06,1.09E-04,0.001837191,0,#an#
en,0.999752684,2.13E-04,3.20E-06,1.13E-05,1.96E-05,lower,0.996332695,1.03E-04,6.12E-05,0.003502721,0.986666316,1.01E-04,1.22E-04,0.013110452,0,#office#
en,0.999343924,4.20E-05,5.57E-05,1.54E-05,5.43E-04,lower,0.990328937,1.69E-04,1.79E-05,0.009483797,0.99875514,6.87E-04,3.09E-06,5.55E-04,0,#and#
en,0.998953077,5.55E-05,1.56E-05,1.29E-05,9.63E-04,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.996332695,1.03E-04,6.12E-05,0.003502721,0,#staff#
punc,2.66E-04,7.71E-06,2.17E-05,0.999702221,2.46E-06,numsym,0.778456433,2.06E-04,5.49E-04,0.220788033,0.990328937,1.69E-04,1.79E-05,0.009483797,0,#.#
punc,0.481628711,9.47E-05,6.57E-04,0.504628106,0.012991589,numsym,0.983010938,4.31E-06,0.001532493,0.015452263,0,0,0,0,0,"#""#"
en,0.987093486,8.32E-07,0.00105116,2.79E-04,0.011575759,capital,0.997362971,3.49E-05,1.12E-04,0.002490415,0.778456433,2.06E-04,5.49E-04,0.220788033,1,#he#
en,0.999333511,1.36E-05,8.52E-05,2.45E-05,5.43E-04,lower,0.998245512,0.00148135,1.59E-05,2.57E-04,0.983010938,4.31E-06,0.001532493,0.015452263,0,#is#
en,0.99909576,8.35E-04,2.54E-05,5.17E-06,3.91E-05,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.997362971,3.49E-05,1.12E-04,0.002490415,0,#supposed#
en,0.999325514,5.49E-07,1.84E-04,2.21E-05,4.68E-04,lower,0.998048943,5.16E-06,1.09E-04,0.001837191,0.998245512,0.00148135,1.59E-05,2.57E-04,1,#to#
en,0.999361703,1.18E-06,8.44E-05,6.91E-06,5.46E-04,lower,0.986666316,1.01E-04,1.22E-04,0.013110452,0.998195146,2.47E-06,2.57E-04,0.001545838,1,#have#
en,0.997496073,3.86E-05,1.13E-04,3.67E-05,0.002316085,lower,0.99875514,6.87E-04,3.09E-06,5.55E-04,0.998048943,5.16E-06,1.09E-04,0.001837191,0,#an#
en,0.999739833,2.24E-04,3.21E-06,1.13E-05,2.18E-05,lower,0.963780429,2.09E-04,1.14E-04,0.035896495,0.986666316,1.01E-04,1.22E-04,0.013110452,0,#office#
en,0.992720207,4.37E-05,1.13E-04,1.28E-05,0.007110752,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.99875514,6.87E-04,3.09E-06,5.55E-04,0,#under#
en,0.999915744,2.95E-06,2.20E-05,1.70E-05,4.24E-05,lower,0.980155879,5.69E-05,9.87E-05,0.019688537,0.963780429,2.09E-04,1.14E-04,0.035896495,0,#the#
en,0.997577735,2.01E-05,5.67E-05,3.70E-05,0.002308485,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#law#
punc,5.16E-04,5.77E-06,2.16E-05,0.999455292,1.29E-06,numsym,0.982877165,4.68E-06,4.82E-04,0.016635658,0.980155879,5.69E-05,9.87E-05,0.019688537,0,#.#
en,0.984391104,2.01E-06,5.20E-04,9.22E-05,0.014994257,initcap,0.997362971,3.49E-05,1.12E-04,0.002490415,0,0,0,0,1,#he#
en,0.999330943,1.36E-05,8.45E-05,2.45E-05,5.46E-04,lower,0.999665075,4.82E-06,2.99E-04,3.08E-05,0.982877165,4.68E-06,4.82E-04,0.016635658,0,#is#
en,0.999741706,1.74E-06,2.44E-04,3.11E-06,8.96E-06,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.997362971,3.49E-05,1.12E-04,0.002490415,0,#entitled#
en,0.999309318,5.57E-07,1.84E-04,2.20E-05,4.85E-04,lower,0.986666316,1.01E-04,1.22E-04,0.013110452,0.999665075,4.82E-06,2.99E-04,3.08E-05,1,#to#
en,0.997500005,3.86E-05,1.13E-04,3.67E-05,0.002312025,lower,0.99875514,6.87E-04,3.09E-06,5.55E-04,0.998195146,2.47E-06,2.57E-04,0.001545838,0,#an#
en,0.999752684,2.13E-04,3.20E-06,1.13E-05,1.96E-05,lower,0.996332695,1.03E-04,6.12E-05,0.003502721,0.986666316,1.01E-04,1.22E-04,0.013110452,0,#office#
en,0.999343924,4.20E-05,5.57E-05,1.54E-05,5.43E-04,lower,0.990328937,1.69E-04,1.79E-05,0.009483797,0.99875514,6.87E-04,3.09E-06,5.55E-04,0,#and#
en,0.999464983,4.02E-05,1.55E-05,1.32E-05,4.66E-04,lower,0.993448524,5.65E-06,4.39E-04,0.006107129,0.996332695,1.03E-04,6.12E-05,0.003502721,0,#staff#
en,0.997598861,1.34E-06,3.32E-04,4.09E-05,0.002026791,lower,0.991912529,2.60E-05,1.70E-05,0.008044526,0.990328937,1.69E-04,1.79E-05,0.009483797,1,#a#
en,0.997848043,6.93E-06,1.44E-05,3.50E-05,0.002095601,lower,0.99840411,2.15E-05,8.51E-04,7.23E-04,0.993448524,5.65E-06,4.39E-04,0.006107129,0,#full#
en,0.998651706,6.34E-06,0.001329045,9.62E-07,1.19E-05,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.991912529,2.60E-05,1.70E-05,0.008044526,0,#secretariat#
en,0.999118805,6.57E-07,1.94E-04,2.20E-05,6.65E-04,lower,0.879344279,0.002049151,0.00648954,0.11211703,0.99840411,2.15E-05,8.51E-04,7.23E-04,1,#to#
en,0.990186191,3.08E-04,0.002320977,2.67E-06,0.007182589,lower,0.955682939,1.62E-05,7.90E-05,0.044221869,0.998195146,2.47E-06,2.57E-04,0.001545838,1,#manage#
en,0.979765606,6.41E-06,6.99E-05,2.44E-05,0.020133608,lower,0.843642782,1.38E-04,3.40E-04,0.155879349,0.879344279,0.002049151,0.00648954,0.11211703,0,#his#
en,0.999114091,4.64E-05,2.72E-04,1.58E-06,5.66E-04,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.955682939,1.62E-05,7.90E-05,0.044221869,0,#programmes#
en,0.999887763,3.48E-06,2.26E-05,1.69E-05,6.93E-05,lower,0.980619239,4.13E-05,4.89E-04,0.01885049,0.843642782,1.38E-04,3.40E-04,0.155879349,0,#the#
en,0.994707164,6.59E-06,4.41E-04,4.92E-06,0.004840186,lower,0.99741852,3.47E-05,8.70E-05,0.002459807,0.999929891,7.13E-06,2.66E-05,3.64E-05,1,#same#
en,0.999342989,1.04E-05,6.80E-05,2.62E-05,5.52E-04,lower,0.960900721,4.56E-06,1.52E-04,0.038943005,0.980619239,4.13E-05,4.89E-04,0.01885049,0,#way#
en,0.994220982,9.19E-07,1.13E-04,2.94E-05,0.005636028,lower,0.998092123,8.95E-05,7.80E-05,0.00174031,0.99741852,3.47E-05,8.70E-05,0.002459807,1,#we#
en,0.999331714,3.07E-05,4.11E-05,5.73E-05,5.39E-04,lower,0.998170813,5.23E-05,1.85E-05,0.001758345,0.960900721,4.56E-06,1.52E-04,0.038943005,0,#did#
en,0.999633847,2.27E-05,1.46E-05,1.61E-05,3.13E-04,lower,0.997186967,1.29E-04,5.73E-05,0.002626922,0.998092123,8.95E-05,7.80E-05,0.00174031,0,#with#
en,0.999654925,4.63E-05,5.27E-05,5.24E-06,2.41E-04,lower,0.996780898,0.001716901,1.25E-04,0.001377109,0.998170813,5.23E-05,1.85E-05,0.001758345,0,#former#
en,0.999552051,3.01E-04,7.00E-05,3.30E-05,4.36E-05,capital,0.883921643,3.43E-05,0.009477438,0.106566622,0.997186967,1.29E-04,5.73E-05,0.002626922,0,#president#
en,0.957277475,6.68E-06,0.004747102,1.29E-04,0.037839586,capital,0.778456433,2.06E-04,5.49E-04,0.220788033,0.996780898,0.001716901,1.25E-04,0.001377109,1,#moi#
en,0.631296056,1.48E-05,6.36E-05,0.366174906,0.002450682,numsym,0.994853559,1.60E-04,7.76E-05,0.004908655,0.883921643,3.43E-05,0.009477438,0.106566622,0,"#""#"
en,0.992293044,1.24E-04,8.77E-05,1.20E-05,0.007482952,lower,0.613180436,1.52E-04,9.40E-04,0.385727681,0.778456433,2.06E-04,5.49E-04,0.220788033,0,#said#
en,0.510490274,1.11E-04,4.53E-04,9.19E-04,0.488026478,capital,2.69E-04,1.52E-05,3.35E-04,0.999381211,0.994853559,1.60E-04,7.76E-05,0.004908655,0,#mr#
sw,0.005773081,2.10E-06,2.40E-04,4.41E-05,0.993940778,capital,0.998775714,2.14E-05,2.30E-04,9.73E-04,0.613180436,1.52E-04,9.40E-04,0.385727681,1,#kimemia#
en,0.987253399,2.73E-05,2.01E-04,5.00E-05,0.012467766,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,2.69E-04,1.52E-05,3.35E-04,0.999381211,0,#on#
en,0.999924046,2.73E-06,2.18E-05,1.70E-05,3.44E-05,lower,0.998891108,1.25E-04,2.07E-04,7.77E-04,0.998775714,2.14E-05,2.30E-04,9.73E-04,0,#the#
en,0.99961716,4.09E-05,1.43E-04,1.34E-05,1.85E-04,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#phone#
punc,2.76E-04,7.62E-06,2.17E-05,0.999692552,2.37E-06,numsym,0.778456433,2.06E-04,5.49E-04,0.220788033,0.998891108,1.25E-04,2.07E-04,7.77E-04,0,#.#
punc,0.489393205,9.14E-05,6.42E-04,0.497534008,0.012339624,numsym,0.996543587,2.49E-05,2.98E-04,0.003133886,0,0,0,0,0,"#""#"
en,0.998013568,4.20E-06,1.16E-04,1.45E-04,0.001720831,allcaps,0.999933596,4.54E-05,8.70E-06,1.23E-05,0.778456433,2.06E-04,5.49E-04,0.220788033,1,#i#
en,0.999959368,1.79E-05,1.22E-05,3.72E-06,6.78E-06,lower,0.999520095,2.68E-06,4.49E-05,4.32E-04,0.996543587,2.49E-05,2.98E-04,0.003133886,0,#thought#
en,0.999846322,6.09E-07,3.72E-05,8.44E-06,1.07E-04,lower,0.999522115,5.55E-05,6.37E-06,4.16E-04,0.999933596,4.54E-05,8.70E-06,1.23E-05,1,#you#
en,0.99968577,1.75E-05,8.18E-06,1.07E-05,2.78E-04,lower,0.997196237,2.84E-05,9.13E-05,0.002684077,0.999520095,2.68E-06,4.49E-05,4.32E-04,0,#would#
en,0.998192318,1.69E-05,8.02E-05,2.32E-05,0.001687444,lower,0.557611518,2.52E-04,1.07E-04,0.442030111,0.999522115,5.55E-05,6.37E-06,4.16E-04,0,#say#
en,0.968567297,2.59E-05,3.43E-05,1.42E-04,0.031230836,other,0.997706472,5.37E-05,2.98E-05,0.002209977,0.997196237,2.84E-05,9.13E-05,0.002684077,0,#sh700#
en,0.995674412,2.58E-05,3.93E-05,4.90E-06,0.004255591,lower,0.997362971,3.49E-05,1.12E-04,0.002490415,0.557611518,2.52E-04,1.07E-04,0.442030111,0,#million#
en,0.999354898,1.34E-05,8.41E-05,2.45E-05,5.23E-04,lower,0.995076195,3.44E-06,4.86E-04,0.004434287,0.997706472,5.37E-05,2.98E-05,0.002209977,0,#is#
en,0.99826898,8.85E-07,2.72E-04,9.03E-06,0.00144957,lower,0.979834901,1.92E-05,2.60E-05,0.02011993,0.997362971,3.49E-05,1.12E-04,0.002490415,1,#too#
en,0.990228294,7.45E-06,2.36E-05,1.77E-05,0.00972298,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.995076195,3.44E-06,4.86E-04,0.004434287,0,#little#
punc,5.44E-04,5.63E-06,2.15E-05,0.999427498,1.22E-06,numsym,0.998671203,1.58E-04,2.77E-05,0.001142911,0.979834901,1.92E-05,2.60E-05,0.02011993,0,#.#
en,0.999583252,1.04E-04,3.76E-05,1.09E-04,1.66E-04,initcap,0.994611599,6.70E-04,0.001781291,0.002936767,0,0,0,0,0,#how#
en,0.998252574,2.14E-04,0.001051264,2.53E-05,4.57E-04,lower,0.99913182,2.06E-05,3.88E-05,8.09E-04,0.998671203,1.58E-04,2.77E-05,0.001142911,0,#much#
en,0.999560588,8.28E-06,3.29E-05,3.13E-05,3.67E-04,lower,0.999520095,2.68E-06,4.49E-05,4.32E-04,0.994611599,6.70E-04,0.001781291,0.002936767,0,#can#
en,0.999844447,6.16E-07,3.76E-05,8.45E-06,1.09E-04,lower,0.993672163,2.74E-05,0.00141889,0.004881572,0.99913182,2.06E-05,3.88E-05,8.09E-04,1,#you#
en,0.998739956,8.44E-06,9.95E-04,5.76E-05,1.99E-04,lower,0.993448524,5.65E-06,4.39E-04,0.006107129,0.999520095,2.68E-06,4.49E-05,4.32E-04,0,#get#
en,0.997646869,1.33E-06,3.36E-04,4.10E-05,0.001975234,lower,0.992341476,1.50E-05,7.06E-06,0.007636481,0.993672163,2.74E-05,0.00141889,0.004881572,1,#a#
en,0.998055524,5.05E-06,8.63E-06,3.58E-06,0.001927206,lower,0.998916613,4.62E-05,4.40E-05,9.93E-04,0.993448524,5.65E-06,4.39E-04,0.006107129,0,#building#
en,0.999571264,2.35E-05,3.28E-05,3.50E-05,3.37E-04,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.992341476,1.50E-05,7.06E-06,0.007636481,0,#for#
punc,0.002433608,8.99E-06,3.81E-05,0.997513391,5.91E-06,numsym,0.971944278,9.25E-06,1.69E-04,0.027877177,0.998916613,4.62E-05,4.40E-05,9.93E-04,0,#?#
en,0.98421111,3.85E-06,1.82E-04,1.33E-04,0.015470618,initcap,0.998991793,2.00E-05,5.81E-04,4.07E-04,0,0,0,0,1,#we#
en,0.999457883,4.52E-06,4.65E-04,8.64E-06,6.43E-05,lower,0.996566822,1.63E-05,4.47E-04,0.002969545,0.971944278,9.25E-06,1.69E-04,0.027877177,1,#are#
en,0.999313192,4.64E-06,4.27E-04,3.08E-05,2.24E-04,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.998991793,2.00E-05,5.81E-04,4.07E-04,0,#set#
en,0.999298249,5.62E-07,1.84E-04,2.20E-05,4.95E-04,lower,0.983733507,3.31E-05,7.99E-05,0.016153576,0.996566822,1.63E-05,4.47E-04,0.002969545,1,#to#
